Interaction_ID,User_ID,User_Name,User_Age,User_Gender,User_Location,User_Membership_Level,Item_ID,Item_Name,Item_Category,Item_Subcategory,Item_Brand,Item_Price,Item_Rating,Interaction_Type,Timestamp,Rating,Discount_Applied,Payment_Method,Referral_Source
5183,U183,Charlie Davis,33,Non-Binary,Los Angeles,Gold,P0183,Coffee Maker,Home Goods,Apparel,Brand C,407.26,4.5,review,2024-01-04 14:22:00,3,True,PayPal,search engine
5184,U184,Charlie Davis,29,Female,Houston,Platinum,P0184,Novel,Electronics,Apparel,Brand B,294.75,3.9,click,2024-01-04 14:23:00,5,True,PayPal,search engine
5185,U185,Alice Johnson,36,Female,New York,Silver,P0185,Coffee Maker,Clothing,Wearable Tech,Brand C,804.57,3.7,review,2024-01-04 14:24:00,5,True,PayPal,social media
5186,U186,John Doe,45,Non-Binary,Houston,Platinum,P0186,Novel,Clothing,Fiction,Brand B,383.78,4.6,review,2024-01-04 14:25:00,4,True,Cash,direct visit
5187,U187,Bob Brown,44,Non-Binary,Los Angeles,Silver,P0187,Smartwatch,Books,Fiction,Brand B,789.36,3.3,purchase,2024-01-04 14:26:00,3,True,Credit Card,search engine
5188,U188,Bob Brown,31,Female,New York,Platinum,P0188,T-Shirt,Books,Wearable Tech,Brand B,283.04,3.5,purchase,2024-01-04 14:27:00,,True,PayPal,social media
5189,U189,Jane Smith,37,Female,New York,Platinum,P0189,Smartwatch,Books,Wearable Tech,Brand C,306.88,3.2,review,2024-01-04 14:28:00,4,True,PayPal,direct visit
5190,U190,Charlie Davis,39,Non-Binary,Houston,Silver,P0190,Headphones,Books,Fiction,Brand B,360.79,4.9,review,2024-01-04 14:29:00,4,False,PayPal,direct visit
5191,U191,Bob Brown,24,Female,Phoenix,Silver,P0191,Laptop,Electronics,Fiction,Brand D,261.95,3.4,review,2024-01-04 14:30:00,5,True,Bank Transfer,social media
5192,U192,Alice Johnson,46,Female,Chicago,Gold,P0192,Coffee Maker,Clothing,Fiction,Brand C,258.48,3.9,click,2024-01-04 14:31:00,3,True,Cash,email campaign
5193,U193,Jane Smith,56,Male,New York,Platinum,P0193,Headphones,Books,Kitchen Appliances,Brand B,840.04,3.3,click,2024-01-04 14:32:00,,False,Credit Card,social media
5194,U194,Bob Brown,56,Non-Binary,Phoenix,Silver,P0194,Novel,Home Goods,Fiction,Brand D,232.15,3.3,click,2024-01-04 14:33:00,5,True,Credit Card,direct visit
5195,U195,Bob Brown,40,Female,Los Angeles,Gold,P0195,Laptop,Clothing,Kitchen Appliances,Brand B,505.34,4.5,purchase,2024-01-04 14:34:00,4,False,Cash,direct visit
5196,U196,Jane Smith,58,Non-Binary,Chicago,Gold,P0196,Headphones,Clothing,Fiction,Brand C,188.59,4.3,click,2024-01-04 14:35:00,4,False,Credit Card,social media
5197,U197,Jane Smith,41,Male,Chicago,Silver,P0197,Novel,Home Goods,Apparel,Brand D,401.35,3.1,purchase,2024-01-04 14:36:00,5,False,PayPal,direct visit
5198,U198,Alice Johnson,57,Male,Chicago,Silver,P0198,Laptop,Electronics,Kitchen Appliances,Brand A,162.43,3.8,purchase,2024-01-04 14:37:00,4,True,Cash,email campaign
5199,U199,Charlie Davis,22,Non-Binary,Houston,Silver,P0199,Laptop,Electronics,Apparel,Brand C,136.41,4.9,purchase,2024-01-04 14:38:00,4,True,Credit Card,direct visit
5200,U200,Alice Johnson,50,Female,Phoenix,Gold,P0200,Laptop,Home Goods,Fiction,Brand D,800.25,4.4,click,2024-01-04 14:39:00,5,False,Bank Transfer,social media
5201,U201,John Doe,51,Male,Los Angeles,Platinum,P0201,T-Shirt,Electronics,Fiction,Brand B,993.55,3.4,purchase,2024-01-04 14:40:00,3,True,PayPal,search engine
5202,U202,Charlie Davis,43,Female,Chicago,Silver,P0202,T-Shirt,Books,Wearable Tech,Brand D,727.81,3.6,purchase,2024-01-04 14:41:00,4,True,Credit Card,search engine
5203,U203,Alice Johnson,23,Male,Phoenix,Gold,P0203,Smartwatch,Electronics,Kitchen Appliances,Brand C,978.61,3.5,click,2024-01-04 14:42:00,4,True,PayPal,social media
5204,U204,Jane Smith,40,Male,Houston,Gold,P0204,Novel,Electronics,Kitchen Appliances,Brand C,513.32,3.6,review,2024-01-04 14:43:00,3,True,Bank Transfer,email campaign
5205,U205,Bob Brown,53,Non-Binary,New York,Gold,P0205,Laptop,Books,Apparel,Brand C,572.5,4.7,click,2024-01-04 14:44:00,3,False,Cash,email campaign
5206,U206,John Doe,30,Female,New York,Silver,P0206,Novel,Home Goods,Apparel,Brand B,257.42,3.8,click,2024-01-04 14:45:00,4,True,Bank Transfer,direct visit
5207,U207,Alice Johnson,58,Non-Binary,Chicago,Platinum,P0207,Laptop,Home Goods,Fiction,Brand B,633.9,3.3,purchase,2024-01-04 14:46:00,5,True,Credit Card,social media
5208,U208,Charlie Davis,57,Female,Los Angeles,Platinum,P0208,Smartwatch,Electronics,Kitchen Appliances,Brand D,133.0,4.4,review,2024-01-04 14:47:00,,True,Credit Card,email campaign
5209,U209,Charlie Davis,54,Female,Phoenix,Silver,P0209,Smartwatch,Electronics,Wearable Tech,Brand A,473.57,4.9,review,2024-01-04 14:48:00,,False,PayPal,email campaign
5210,U210,John Doe,23,Non-Binary,Los Angeles,Gold,P0210,Headphones,Clothing,Fiction,Brand C,887.61,3.7,click,2024-01-04 14:49:00,4,True,Credit Card,direct visit
5211,U211,Alice Johnson,40,Female,New York,Silver,P0211,Coffee Maker,Electronics,Wearable Tech,Brand B,662.23,4.7,purchase,2024-01-04 14:50:00,4,True,Cash,social media
5212,U212,Bob Brown,36,Non-Binary,Chicago,Silver,P0212,Headphones,Clothing,Kitchen Appliances,Brand D,501.59,4.7,click,2024-01-04 14:51:00,3,False,PayPal,email campaign
5213,U213,Jane Smith,54,Non-Binary,New York,Gold,P0213,Headphones,Home Goods,Apparel,Brand A,973.97,3.8,review,2024-01-04 14:52:00,3,True,PayPal,search engine
5214,U214,Charlie Davis,50,Male,New York,Gold,P0214,Laptop,Clothing,Apparel,Brand A,186.43,4.0,purchase,2024-01-04 14:53:00,5,False,Bank Transfer,direct visit
5215,U215,Alice Johnson,39,Female,Phoenix,Gold,P0215,Novel,Home Goods,Apparel,Brand D,455.33,3.6,review,2024-01-04 14:54:00,5,False,Cash,email campaign
5216,U216,John Doe,54,Female,Chicago,Silver,P0216,Coffee Maker,Books,Apparel,Brand D,339.27,3.6,review,2024-01-04 14:55:00,,True,PayPal,email campaign
5217,U217,Charlie Davis,56,Female,Chicago,Silver,P0217,Coffee Maker,Clothing,Wearable Tech,Brand B,441.1,4.4,review,2024-01-04 14:56:00,4,True,Credit Card,social media
5218,U218,Charlie Davis,27,Male,Los Angeles,Silver,P0218,Headphones,Home Goods,Kitchen Appliances,Brand C,553.03,4.1,click,2024-01-04 14:57:00,5,True,Cash,direct visit
5219,U219,Charlie Davis,54,Male,Chicago,Gold,P0219,Coffee Maker,Home Goods,Kitchen Appliances,Brand D,217.59,4.2,purchase,2024-01-04 14:58:00,3,False,Bank Transfer,direct visit
5220,U220,Alice Johnson,40,Female,Houston,Platinum,P0220,Coffee Maker,Clothing,Kitchen Appliances,Brand D,434.6,3.1,click,2024-01-04 14:59:00,4,False,PayPal,direct visit
5221,U221,Bob Brown,39,Non-Binary,Chicago,Silver,P0221,T-Shirt,Books,Kitchen Appliances,Brand C,952.08,3.3,purchase,2024-01-04 15:00:00,,True,Bank Transfer,search engine
5222,U222,Bob Brown,51,Male,Phoenix,Silver,P0222,Laptop,Home Goods,Apparel,Brand D,906.16,3.8,review,2024-01-04 15:01:00,3,True,PayPal,social media
5223,U223,Charlie Davis,37,Non-Binary,Houston,Silver,P0223,Novel,Home Goods,Apparel,Brand D,813.6,4.1,review,2024-01-04 15:02:00,3,True,Cash,direct visit
5224,U224,Alice Johnson,47,Male,Chicago,Platinum,P0224,Headphones,Clothing,Wearable Tech,Brand A,512.2,3.7,click,2024-01-04 15:03:00,5,False,Cash,direct visit
5225,U225,Jane Smith,47,Non-Binary,Houston,Gold,P0225,Novel,Electronics,Apparel,Brand A,57.91,4.0,review,2024-01-04 15:04:00,5,False,Bank Transfer,search engine
5226,U226,Jane Smith,46,Male,Phoenix,Gold,P0226,Headphones,Home Goods,Wearable Tech,Brand C,291.33,4.8,purchase,2024-01-04 15:05:00,,True,Cash,direct visit
5227,U227,Charlie Davis,53,Non-Binary,New York,Gold,P0227,Novel,Clothing,Wearable Tech,Brand B,328.25,5.0,purchase,2024-01-04 15:06:00,3,False,Credit Card,direct visit
5228,U228,Charlie Davis,40,Male,Houston,Silver,P0228,Novel,Books,Wearable Tech,Brand C,122.71,4.2,purchase,2024-01-04 15:07:00,,False,Bank Transfer,search engine
5229,U229,Jane Smith,51,Non-Binary,Houston,Gold,P0229,Headphones,Books,Kitchen Appliances,Brand A,606.75,3.3,click,2024-01-04 15:08:00,4,False,Cash,social media
5230,U230,Charlie Davis,52,Non-Binary,Phoenix,Silver,P0230,Headphones,Books,Wearable Tech,Brand C,22.13,4.9,purchase,2024-01-04 15:09:00,5,False,Cash,direct visit
5231,U231,Charlie Davis,34,Female,Phoenix,Platinum,P0231,Smartwatch,Books,Kitchen Appliances,Brand A,743.96,3.6,purchase,2024-01-04 15:10:00,3,False,PayPal,direct visit
5232,U232,Bob Brown,44,Male,Los Angeles,Silver,P0232,T-Shirt,Clothing,Wearable Tech,Brand A,885.01,3.0,review,2024-01-04 15:11:00,,False,Credit Card,social media
5233,U233,Charlie Davis,28,Female,Chicago,Platinum,P0233,Laptop,Electronics,Kitchen Appliances,Brand D,155.75,4.8,click,2024-01-04 15:12:00,4,False,Cash,search engine
5234,U234,John Doe,22,Non-Binary,New York,Gold,P0234,T-Shirt,Home Goods,Fiction,Brand C,629.53,4.7,purchase,2024-01-04 15:13:00,,False,Bank Transfer,direct visit
5235,U235,Bob Brown,49,Male,Los Angeles,Platinum,P0235,Smartwatch,Home Goods,Kitchen Appliances,Brand A,769.99,3.6,click,2024-01-04 15:14:00,4,True,Bank Transfer,email campaign
5236,U236,Alice Johnson,50,Male,Chicago,Gold,P0236,T-Shirt,Clothing,Wearable Tech,Brand C,331.24,3.8,purchase,2024-01-04 15:15:00,,False,Credit Card,social media
5237,U237,Jane Smith,50,Non-Binary,Phoenix,Silver,P0237,Coffee Maker,Clothing,Wearable Tech,Brand B,381.05,4.8,purchase,2024-01-04 15:16:00,3,True,Credit Card,search engine
5238,U238,Jane Smith,20,Non-Binary,Houston,Silver,P0238,Smartwatch,Books,Wearable Tech,Brand D,902.37,4.4,review,2024-01-04 15:17:00,4,True,Cash,email campaign
5239,U239,John Doe,19,Male,New York,Gold,P0239,Novel,Clothing,Kitchen Appliances,Brand B,903.84,4.2,review,2024-01-04 15:18:00,4,False,Bank Transfer,direct visit
5240,U240,Alice Johnson,25,Female,Chicago,Silver,P0240,Laptop,Home Goods,Kitchen Appliances,Brand B,668.59,3.8,review,2024-01-04 15:19:00,5,False,PayPal,email campaign
5241,U241,Alice Johnson,42,Female,Phoenix,Silver,P0241,Smartwatch,Home Goods,Fiction,Brand D,387.79,4.5,purchase,2024-01-04 15:20:00,3,False,Cash,email campaign
5242,U242,Charlie Davis,48,Female,Houston,Silver,P0242,Headphones,Clothing,Kitchen Appliances,Brand B,889.14,5.0,purchase,2024-01-04 15:21:00,5,False,Bank Transfer,search engine
5243,U243,Bob Brown,27,Non-Binary,Los Angeles,Gold,P0243,Coffee Maker,Electronics,Fiction,Brand A,190.78,4.7,review,2024-01-04 15:22:00,3,True,Credit Card,direct visit
5244,U244,Bob Brown,42,Non-Binary,Chicago,Silver,P0244,Coffee Maker,Electronics,Kitchen Appliances,Brand D,832.77,3.2,purchase,2024-01-04 15:23:00,5,False,Cash,social media
5245,U245,Charlie Davis,44,Male,Los Angeles,Platinum,P0245,Novel,Electronics,Fiction,Brand B,291.76,4.9,click,2024-01-04 15:24:00,4,False,Credit Card,search engine
5246,U246,Bob Brown,58,Female,Phoenix,Silver,P0246,T-Shirt,Electronics,Wearable Tech,Brand A,215.73,4.4,purchase,2024-01-04 15:25:00,,True,Credit Card,direct visit
5247,U247,Bob Brown,22,Non-Binary,Phoenix,Silver,P0247,Laptop,Books,Wearable Tech,Brand D,935.86,3.1,purchase,2024-01-04 15:26:00,3,True,Cash,direct visit
5248,U248,Charlie Davis,37,Non-Binary,Phoenix,Gold,P0248,Laptop,Electronics,Fiction,Brand D,433.71,4.6,review,2024-01-04 15:27:00,4,True,Cash,direct visit
5249,U249,Alice Johnson,36,Female,Los Angeles,Silver,P0249,Smartwatch,Electronics,Fiction,Brand D,698.14,4.9,review,2024-01-04 15:28:00,4,False,Credit Card,search engine
5250,U250,Alice Johnson,25,Female,Phoenix,Gold,P0250,Smartwatch,Books,Fiction,Brand A,177.56,3.1,review,2024-01-04 15:29:00,3,True,PayPal,social media
5251,U251,Jane Smith,26,Female,Phoenix,Gold,P0251,Novel,Home Goods,Apparel,Brand A,602.97,4.6,review,2024-01-04 15:30:00,5,False,Credit Card,social media
5252,U252,Charlie Davis,35,Non-Binary,Los Angeles,Gold,P0252,Novel,Books,Kitchen Appliances,Brand A,587.05,3.3,purchase,2024-01-04 15:31:00,5,False,Credit Card,email campaign
5253,U253,John Doe,24,Female,Houston,Gold,P0253,Novel,Books,Wearable Tech,Brand C,289.11,4.3,review,2024-01-04 15:32:00,3,False,Cash,email campaign
5254,U254,Alice Johnson,37,Non-Binary,New York,Platinum,P0254,Smartwatch,Home Goods,Apparel,Brand C,345.56,3.8,purchase,2024-01-04 15:33:00,,True,Credit Card,email campaign
5255,U255,John Doe,23,Male,New York,Gold,P0255,T-Shirt,Electronics,Kitchen Appliances,Brand B,685.71,3.3,review,2024-01-04 15:34:00,5,True,Cash,social media
5256,U256,Alice Johnson,54,Male,Chicago,Silver,P0256,Smartwatch,Home Goods,Fiction,Brand D,311.24,4.6,click,2024-01-04 15:35:00,5,False,Credit Card,email campaign
5257,U257,Charlie Davis,29,Male,Houston,Gold,P0257,Laptop,Books,Kitchen Appliances,Brand D,351.44,3.6,review,2024-01-04 15:36:00,3,False,PayPal,social media
5258,U258,Alice Johnson,19,Non-Binary,Houston,Silver,P0258,Laptop,Clothing,Wearable Tech,Brand D,307.42,4.7,review,2024-01-04 15:37:00,,False,Cash,email campaign
5259,U259,Charlie Davis,48,Non-Binary,New York,Gold,P0259,Laptop,Electronics,Kitchen Appliances,Brand D,131.26,3.6,review,2024-01-04 15:38:00,5,False,Bank Transfer,email campaign
5260,U260,Bob Brown,25,Male,Chicago,Platinum,P0260,Novel,Electronics,Fiction,Brand B,823.81,4.1,click,2024-01-04 15:39:00,4,False,Cash,search engine
5261,U261,Bob Brown,38,Male,Phoenix,Platinum,P0261,Smartwatch,Clothing,Apparel,Brand A,28.16,5.0,review,2024-01-04 15:40:00,5,False,PayPal,search engine
5262,U262,Alice Johnson,45,Non-Binary,Chicago,Silver,P0262,Smartwatch,Electronics,Apparel,Brand A,932.66,4.1,review,2024-01-04 15:41:00,4,True,Bank Transfer,search engine
5263,U263,Alice Johnson,57,Male,New York,Platinum,P0263,Laptop,Home Goods,Kitchen Appliances,Brand B,20.39,4.5,review,2024-01-04 15:42:00,,False,Bank Transfer,email campaign
5264,U264,Charlie Davis,30,Female,New York,Silver,P0264,Laptop,Electronics,Fiction,Brand A,421.98,3.2,purchase,2024-01-04 15:43:00,,False,Credit Card,direct visit
5265,U265,Alice Johnson,56,Non-Binary,Chicago,Platinum,P0265,Headphones,Books,Apparel,Brand D,281.92,4.6,purchase,2024-01-04 15:44:00,3,True,Cash,email campaign
5266,U266,Bob Brown,38,Non-Binary,Phoenix,Silver,P0266,Novel,Books,Kitchen Appliances,Brand A,570.72,3.3,review,2024-01-04 15:45:00,3,True,Bank Transfer,social media
5267,U267,Bob Brown,22,Female,Chicago,Silver,P0267,Laptop,Electronics,Kitchen Appliances,Brand A,456.33,3.6,click,2024-01-04 15:46:00,4,False,Bank Transfer,direct visit
5268,U268,Jane Smith,39,Female,Phoenix,Silver,P0268,Coffee Maker,Electronics,Fiction,Brand C,209.68,3.9,review,2024-01-04 15:47:00,3,False,PayPal,social media
5269,U269,John Doe,55,Female,Houston,Gold,P0269,Smartwatch,Electronics,Fiction,Brand A,571.23,3.0,purchase,2024-01-04 15:48:00,,True,PayPal,social media
5270,U270,Bob Brown,33,Female,Los Angeles,Gold,P0270,T-Shirt,Books,Kitchen Appliances,Brand D,546.08,3.5,purchase,2024-01-04 15:49:00,4,False,PayPal,social media
5271,U271,Jane Smith,36,Non-Binary,Los Angeles,Gold,P0271,Laptop,Electronics,Wearable Tech,Brand B,399.56,4.0,click,2024-01-04 15:50:00,,True,Cash,social media
5272,U272,Jane Smith,30,Non-Binary,Phoenix,Platinum,P0272,Smartwatch,Books,Wearable Tech,Brand D,804.63,4.3,review,2024-01-04 15:51:00,3,False,PayPal,search engine
5273,U273,Jane Smith,45,Non-Binary,Los Angeles,Platinum,P0273,Headphones,Home Goods,Wearable Tech,Brand A,109.58,4.7,purchase,2024-01-04 15:52:00,3,True,Credit Card,search engine
5274,U274,John Doe,42,Female,Los Angeles,Silver,P0274,T-Shirt,Home Goods,Wearable Tech,Brand B,834.71,4.2,review,2024-01-04 15:53:00,5,False,Cash,direct visit
5275,U275,John Doe,21,Male,Los Angeles,Platinum,P0275,Coffee Maker,Books,Kitchen Appliances,Brand A,461.91,3.5,click,2024-01-04 15:54:00,5,True,Bank Transfer,direct visit
5276,U276,Charlie Davis,45,Male,Los Angeles,Platinum,P0276,T-Shirt,Electronics,Kitchen Appliances,Brand D,692.95,4.9,review,2024-01-04 15:55:00,4,False,PayPal,email campaign
5277,U277,Alice Johnson,26,Non-Binary,Phoenix,Gold,P0277,Headphones,Electronics,Fiction,Brand B,586.8,4.1,review,2024-01-04 15:56:00,,False,PayPal,social media
5278,U278,Jane Smith,48,Female,New York,Gold,P0278,Coffee Maker,Clothing,Wearable Tech,Brand C,442.79,4.8,click,2024-01-04 15:57:00,4,True,Cash,direct visit
5279,U279,Jane Smith,58,Male,Los Angeles,Silver,P0279,Headphones,Electronics,Fiction,Brand D,368.28,3.8,review,2024-01-04 15:58:00,,True,Cash,social media
5280,U280,John Doe,26,Female,Los Angeles,Platinum,P0280,Laptop,Electronics,Kitchen Appliances,Brand B,855.42,3.1,click,2024-01-04 15:59:00,,False,PayPal,direct visit
5281,U281,Charlie Davis,51,Female,Los Angeles,Silver,P0281,Coffee Maker,Clothing,Kitchen Appliances,Brand C,575.82,3.4,click,2024-01-04 16:00:00,5,True,Cash,search engine
5282,U282,Bob Brown,28,Female,Houston,Silver,P0282,Novel,Books,Apparel,Brand A,748.52,3.6,review,2024-01-04 16:01:00,,False,Credit Card,social media
5283,U283,Alice Johnson,53,Male,Houston,Gold,P0283,Headphones,Clothing,Wearable Tech,Brand C,100.63,4.1,purchase,2024-01-04 16:02:00,4,False,Cash,email campaign
5284,U284,Alice Johnson,34,Male,Houston,Silver,P0284,Laptop,Books,Kitchen Appliances,Brand A,47.63,4.2,click,2024-01-04 16:03:00,4,False,PayPal,direct visit
5285,U285,Jane Smith,40,Non-Binary,Houston,Platinum,P0285,Coffee Maker,Clothing,Apparel,Brand C,604.65,3.7,purchase,2024-01-04 16:04:00,4,True,PayPal,search engine
5286,U286,Bob Brown,37,Male,Houston,Silver,P0286,Laptop,Home Goods,Wearable Tech,Brand B,696.89,3.3,click,2024-01-04 16:05:00,4,True,PayPal,email campaign
5287,U287,Alice Johnson,21,Male,Chicago,Platinum,P0287,Smartwatch,Clothing,Wearable Tech,Brand A,960.83,4.6,review,2024-01-04 16:06:00,4,False,Bank Transfer,social media
5288,U288,Jane Smith,27,Male,Chicago,Silver,P0288,Laptop,Clothing,Apparel,Brand C,556.15,4.1,review,2024-01-04 16:07:00,4,True,Bank Transfer,search engine
5289,U289,Bob Brown,30,Male,Los Angeles,Silver,P0289,Smartwatch,Electronics,Apparel,Brand D,313.25,4.0,purchase,2024-01-04 16:08:00,3,True,PayPal,email campaign
5290,U290,Bob Brown,59,Male,New York,Silver,P0290,Smartwatch,Electronics,Kitchen Appliances,Brand A,77.94,3.4,purchase,2024-01-04 16:09:00,3,True,Bank Transfer,social media
5291,U291,John Doe,32,Female,Phoenix,Gold,P0291,Smartwatch,Books,Kitchen Appliances,Brand B,916.73,4.3,review,2024-01-04 16:10:00,3,True,Bank Transfer,social media
5292,U292,Bob Brown,40,Non-Binary,Chicago,Gold,P0292,T-Shirt,Electronics,Apparel,Brand C,370.55,3.3,click,2024-01-04 16:11:00,,False,Credit Card,social media
5293,U293,Alice Johnson,18,Male,Houston,Silver,P0293,Novel,Clothing,Fiction,Brand D,316.77,3.0,review,2024-01-04 16:12:00,4,True,Bank Transfer,email campaign
5294,U294,Alice Johnson,39,Male,New York,Silver,P0294,Laptop,Home Goods,Fiction,Brand D,433.32,4.9,purchase,2024-01-04 16:13:00,3,False,Bank Transfer,email campaign
5295,U295,Alice Johnson,55,Non-Binary,Los Angeles,Platinum,P0295,Headphones,Electronics,Wearable Tech,Brand D,112.61,3.5,purchase,2024-01-04 16:14:00,,True,Cash,email campaign
5296,U296,Jane Smith,56,Male,Los Angeles,Platinum,P0296,Coffee Maker,Electronics,Apparel,Brand D,554.67,4.7,review,2024-01-04 16:15:00,5,True,Bank Transfer,search engine
5297,U297,Bob Brown,57,Non-Binary,Chicago,Platinum,P0297,Smartwatch,Clothing,Apparel,Brand A,997.65,3.3,click,2024-01-04 16:16:00,4,True,Cash,social media
5298,U298,Jane Smith,39,Non-Binary,Los Angeles,Platinum,P0298,Coffee Maker,Books,Kitchen Appliances,Brand A,610.57,4.4,click,2024-01-04 16:17:00,,True,PayPal,direct visit
5299,U299,Jane Smith,26,Non-Binary,Los Angeles,Platinum,P0299,Laptop,Electronics,Apparel,Brand B,829.52,4.6,click,2024-01-04 16:18:00,3,True,Credit Card,social media
5300,U300,Jane Smith,50,Non-Binary,Chicago,Silver,P0300,Headphones,Books,Kitchen Appliances,Brand A,149.55,3.7,review,2024-01-04 16:19:00,3,False,Bank Transfer,email campaign
5301,U301,Charlie Davis,50,Male,Chicago,Silver,P0301,Coffee Maker,Electronics,Kitchen Appliances,Brand A,454.55,3.5,click,2024-01-04 16:20:00,4,False,Credit Card,search engine
5302,U302,Bob Brown,35,Non-Binary,New York,Platinum,P0302,Smartwatch,Clothing,Kitchen Appliances,Brand A,67.62,3.3,click,2024-01-04 16:21:00,4,False,PayPal,social media
5303,U303,John Doe,35,Male,Chicago,Platinum,P0303,Smartwatch,Home Goods,Fiction,Brand A,756.82,4.1,purchase,2024-01-04 16:22:00,,False,Bank Transfer,search engine
5304,U304,Charlie Davis,58,Male,Chicago,Gold,P0304,Novel,Books,Wearable Tech,Brand D,641.14,4.2,click,2024-01-04 16:23:00,,False,Cash,direct visit
5305,U305,Alice Johnson,29,Non-Binary,Chicago,Silver,P0305,Headphones,Electronics,Apparel,Brand A,11.86,4.5,purchase,2024-01-04 16:24:00,4,False,Cash,search engine
5306,U306,Jane Smith,54,Male,Phoenix,Platinum,P0306,Headphones,Clothing,Apparel,Brand C,306.62,4.4,click,2024-01-04 16:25:00,,False,Cash,email campaign
5307,U307,Jane Smith,36,Non-Binary,Los Angeles,Gold,P0307,Novel,Books,Fiction,Brand C,466.82,4.2,purchase,2024-01-04 16:26:00,3,True,Credit Card,search engine
5308,U308,Jane Smith,59,Male,Houston,Platinum,P0308,Coffee Maker,Books,Wearable Tech,Brand C,908.67,3.2,purchase,2024-01-04 16:27:00,,True,PayPal,email campaign
5309,U309,Bob Brown,41,Non-Binary,Los Angeles,Silver,P0309,Headphones,Books,Kitchen Appliances,Brand A,916.41,3.0,click,2024-01-04 16:28:00,,False,Bank Transfer,search engine
5310,U310,Jane Smith,58,Male,Phoenix,Silver,P0310,Smartwatch,Clothing,Fiction,Brand A,948.75,4.7,click,2024-01-04 16:29:00,,False,Cash,social media
5311,U311,Alice Johnson,45,Male,New York,Silver,P0311,Headphones,Books,Fiction,Brand A,486.84,3.9,purchase,2024-01-04 16:30:00,3,False,PayPal,search engine
